feature,importance
thomas jefferson,0.0
thomas wictor,0.0
thomaswictor,0.0
thomaswictor october,0.0
thompson,0.0
thomson,0.0
thomson reuters,0.0
thorn,0.0
thornberry,0.0
thornton,0.0
thorny,0.0
thorny issue,0.0
thorough,0.0
thorough investigation,0.0
thorough review,0.0
thoroughly,0.0
thought,0.0
thought going,0.0
thought good,0.0
thought possible,0.0
thought prayer,0.0
thought trump,0.0
thoughtful,0.0
thousand,0.0
thousand american,0.0
thousand civilian,0.0
thousand dollar,0.0
thousand email,0.0
thousand filipino,0.0
thousand illegal,0.0
thousand iraqi,0.0
thousand job,0.0
thousand migrant,0.0
thousand muslim,0.0
thousand new,0.0
thousand page,0.0
thousand people,0.0
thousand protester,0.0
thousand refugee,0.0
thousand resident,0.0
thousand rohingya,0.0
thousand supporter,0.0
thousand thousand,0.0
thousand time,0.0
thousand troop,0.0
thousand woman,0.0
thousand year,0.0
thread,0.0
abhorrent,0.0
threat america,0.0
threat american,0.0
threat attack,0.0
threat climate,0.0
threat country,0.0
threat democracy,0.0
threat face,0.0
threat government,0.0
threat iran,0.0
threat islamic,0.0
threat level,0.0
threat life,0.0
threat nation,0.0
threat national,0.0
threat north,0.0
threat posed,0.0
threat president,0.0
threat public,0.0
threat said,0.0
threat security,0.0
threat terrorism,0.0
threat trump,0.0
threat united,0.0
threat violence,0.0
threat world,0.0
threaten,0.0
threatened,0.0
threatened cut,0.0
threatened impose,0.0
threatened kill,0.0
threatened sue,0.0
threatened united,0.0
threatened veto,0.0
threatening,0.0
threatens,0.0
threshold,0.0
threw,0.0
threw rock,0.0
threw support,0.0
threw temper,0.0
thrilled,0.0
thrive,0.0
thrives,0.0
thriving,0.0
throat,0.0
throated,0.0
throne,0.0
throng,0.0
throughs,0.0
throw,0.0
throw boiler,0.0
throw support,0.0
throw temper,0.0
throwing,0.0
throwing support,0.0
throwing temper,0.0
thrown,0.0
thrush,0.0
thrust,0.0
thrust lebanon,0.0
thug,0.0
thumb,0.0
thunder,0.0
thune,0.0
abfoundation abfalecbaldwin,0.0
thursday according,0.0
thursday afternoon,0.0
thursday asked,0.0
thursday called,0.0
thursday china,0.0
thursday citing,0.0
thursday day,0.0
thursday discus,0.0
thursday donald,0.0
thursday evening,0.0
thursday friday,0.0
thursday government,0.0
thursday house,0.0
thursday meeting,0.0
thursday morning,0.0
thursday new,0.0
thursday night,0.0
thursday police,0.0
thursday president,0.0
thursday republican,0.0
thursday russia,0.0
thursday said,0.0
thursday saying,0.0
thursday senate,0.0
thursday state,0.0
thursday trump,0.0
thursday united,0.0
thursday urged,0.0
thursday vote,0.0
thursday washington,0.0
thursday white,0.0
thwart,0.0
thwarted,0.0
thwarting,0.0
thy,0.0
ti,0.0
tiananmen,0.0
tiananmen square,0.0
tibet,0.0
tick,0.0
ticked,0.0
ticket,0.0
ticket sale,0.0
ticking,0.0
tidal,0.0
tidbit,0.0
tide,0.0
tie,0.0
tie beijing,0.0
tie breaking,0.0
tie campaign,0.0
tie china,0.0
tie clinton,0.0
tie country,0.0
tie european,0.0
tie hillary,0.0
tie iran,0.0
tie moscow,0.0
tie north,0.0
tie president,0.0
tie qatar,0.0
tie russia,0.0
tie russian,0.0
tie said,0.0
tie terrorism,0.0
tie trump,0.0
tie united,0.0
tie washington,0.0
tie white,0.0
tied,0.0
tier,0.0
tiffany,0.0
tiger,0.0
tight,0.0
tight race,0.0
tighten,0.0
tightened,0.0
tightening,0.0
tightens,0.0
tighter,0.0
tightly,0.0
tijuana,0.0
till,0.0
tillerson,0.0
tillerson comment,0.0
tillerson meet,0.0
tillerson remark,0.0
tillerson said,0.0
tillerson say,0.0
tillerson secretary,0.0
tillerson told,0.0
tillerson trump,0.0
tillerson visit,0.0
tillerson washington,0.0
tillis,0.0
tilt,0.0
tilt election,0.0
tilted,0.0
tim,0.0
tim allen,0.0
tim cook,0.0
tim kaine,0.0
tim scott,0.0
timber,0.0
timberg,0.0
abfoundation,0.0
time able,0.0
time according,0.0
time actually,0.0
time added,0.0
time ago,0.0
time ally,0.0
time america,0.0
time american,0.0
time article,0.0
time asked,0.0
time attack,0.0
time black,0.0
time called,0.0
time campaign,0.0
time care,0.0
time case,0.0
time change,0.0
time child,0.0
time clinton,0.0
time cnn,0.0
time columnist,0.0
time come,0.0
time congress,0.0
time conservative,0.0
time consider,0.0
time consuming,0.0
time continue,0.0
time country,0.0
time day,0.0
time decade,0.0
time defending,0.0
time democrat,0.0
time democratic,0.0
time different,0.0
time discus,0.0
time donald,0.0
time earlier,0.0
time effort,0.0
time election,0.0
time end,0.0
time energy,0.0
time eu,0.0
time face,0.0
time fact,0.0
time family,0.0
time fbi,0.0
time featured,0.0
time finally,0.0
time frame,0.0
time getting,0.0
time gmt,0.0
time going,0.0
time got,0.0
time government,0.0
time group,0.0
time happened,0.0
time hear,0.0
time heard,0.0
time high,0.0
time higher,0.0
time hillary,0.0
time history,0.0
time host,0.0
time including,0.0
time interview,0.0
time job,0.0
time know,0.0
time later,0.0
time leader,0.0
time left,0.0
time let,0.0
time life,0.0
time like,0.0
time likely,0.0
time london,0.0
time long,0.0
time look,0.0
time low,0.0
time magazine,0.0
time maher,0.0
time make,0.0
time making,0.0
time man,0.0
time mean,0.0
time medium,0.0
time meet,0.0
time meeting,0.0
time money,0.0
time month,0.0
time mr,0.0
time nation,0.0
time national,0.0
time nearly,0.0
time need,0.0
time new,0.0
time news,0.0
time newspaper,0.0
time north,0.0
time november,0.0
time number,0.0
time obama,0.0
time office,0.0
time official,0.0
time party,0.0
time past,0.0
time people,0.0
time period,0.0
time person,0.0
time place,0.0
time pm,0.0
time police,0.0
time political,0.0
time president,0.0
time presidential,0.0
time prison,0.0
time public,0.0
time published,0.0
time read,0.0
time really,0.0
time recent,0.0
time report,0.0
time reported,0.0
time reporter,0.0
time representative,0.0
time republican,0.0
time review,0.0
time right,0.0
time run,0.0
time running,0.0
time russia,0.0
time russian,0.0
time said,0.0
time sander,0.0
time saw,0.0
time say,0.0
time saying,0.0
time secretary,0.0
time seen,0.0
time senate,0.0
time senator,0.0
time shooting,0.0
time slot,0.0
time soon,0.0
time spent,0.0
time square,0.0
time start,0.0
time state,0.0
time step,0.0
time stop,0.0
time story,0.0
time sunday,0.0
time talk,0.0
time talking,0.0
time tell,0.0
time thing,0.0
time think,0.0
time time,0.0
time told,0.0
time took,0.0
time trump,0.0
time try,0.0
time trying,0.0
time tuesday,0.0
time tweet,0.0
time twitter,0.0
time united,0.0
time using,0.0
time video,0.0
time vote,0.0
time voter,0.0
time want,0.0
time war,0.0
time warner,0.0
time washington,0.0
time watch,0.0
time week,0.0
time went,0.0
time white,0.0
time woman,0.0
time work,0.0
time working,0.0
time world,0.0
time writing,0.0
time wrote,0.0
time year,0.0
timed,0.0
timeframe,0.0
timeline,0.0
timeline event,0.0
timely,0.0
timetable,0.0
timing,0.0
timmermans,0.0
timmons,0.0
timor,0.0
timothy,0.0
timothy mcveigh,0.0
tin,0.0
tina,0.0
ting,0.0
tiny,0.0
tiny hand,0.0
tip,0.0
tip iceberg,0.0
tipped,0.0
tipped missile,0.0
tipping,0.0
tipping point,0.0
tirade,0.0
tire,0.0
tired,0.0
tireless,0.0
tirelessly,0.0
tischer,0.0
tischer carltischer,0.0
tissue,0.0
tit,0.0
tit tat,0.0
titan,0.0
title,0.0
title ix,0.0
title vii,0.0
titled,0.0
tmsnrt,0.0
tmz,0.0
tn,0.0
toast,0.0
tobacco,0.0
tobacco firearm,0.0
toby,0.0
abfalecbaldwin,0.0
today day,0.0
today donald,0.0
today new,0.0
today pic,0.0
today president,0.0
today reported,0.0
today republican,0.0
today right,0.0
today said,0.0
today say,0.0
today tomorrow,0.0
today trump,0.0
today want,0.0
today year,0.0
todd,0.0
todd asked,0.0
toddler,0.0
toe,0.0
toensing,0.0
togo,0.0
toilet,0.0
toilet paper,0.0
token,0.0
tokyo,0.0
tokyo governor,0.0
tokyo reuters,0.0
abetting,0.0
told abc,0.0
told american,0.0
told ap,0.0
told associated,0.0
told audience,0.0
told bbc,0.0
told bloomberg,0.0
told breitbart,0.0
told briefing,0.0
told british,0.0
told broadcaster,0.0
told business,0.0
told buzzfeed,0.0
told cbs,0.0
told cheering,0.0
told cnbc,0.0
told cnn,0.0
told comey,0.0
told committee,0.0
told conference,0.0
told congress,0.0
told congressional,0.0
told conservative,0.0
told council,0.0
told court,0.0
told crowd,0.0
told daily,0.0
told fbi,0.0
told fellow,0.0
told forum,0.0
told fox,0.0
told foxnews,0.0
told free,0.0
told gathering,0.0
told group,0.0
told guardian,0.0
told hearing,0.0
told hill,0.0
told hillary,0.0
told host,0.0
told house,0.0
told interviewer,0.0
told investigator,0.0
told joint,0.0
told journal,0.0
told journalist,0.0
told judge,0.0
told lawmaker,0.0
told local,0.0
told medium,0.0
told meeting,0.0
told member,0.0
told msnbc,0.0
told national,0.0
told nbc,0.0
told need,0.0
told network,0.0
told new,0.0
told news,0.0
told newspaper,0.0
told obama,0.0
told officer,0.0
told panel,0.0
told paper,0.0
told parliament,0.0
told people,0.0
told police,0.0
told politico,0.0
told post,0.0
told president,0.0
told press,0.0
told public,0.0
told radio,0.0
told rally,0.0
told regular,0.0
told reporter,0.0
told republican,0.0
abel,0.0
told russia,0.0
told russian,0.0
told security,0.0
told senate,0.0
told senator,0.0
told stand,0.0
told state,0.0
told story,0.0
told student,0.0
told supporter,0.0
told thedcnf,0.0
told time,0.0
told trump,0.0
told truth,0.0
told united,0.0
told wall,0.0
told washington,0.0
told white,0.0
told wnd,0.0
told world,0.0
toledo,0.0
tolerance,0.0
tolerant,0.0
tolerate,0.0
tolerated,0.0
toll,0.0
tolu,0.0
tom,0.0
tom brady,0.0
tom cole,0.0
tom cotton,0.0
tom fitton,0.0
tom perez,0.0
tom price,0.0
tomahawk,0.0
tomahawk missile,0.0
tomato,0.0
tombstone,0.0
tomi,0.0
tomi lahren,0.0
tomilahren,0.0
tommy,0.0
tomorrow,0.0
tomorrow morning,0.0
ton,0.0
tone,0.0
tone deaf,0.0
tone trump,0.0
toned,0.0
toner,0.0
toner said,0.0
tongue,0.0
tonight,0.0
tonight boiler,0.0
tonight pm,0.0
tonne,0.0
tony,0.0
tony blair,0.0
tony posnanski,0.0
tony schwartz,0.0
tonyposnanski,0.0
tonyposnanski january,0.0
toobin,0.0
abedini,0.0
took action,0.0
took advantage,0.0
took aim,0.0
took away,0.0
took case,0.0
took control,0.0
took credit,0.0
took day,0.0
took effect,0.0
took hour,0.0
took issue,0.0
took job,0.0
took knee,0.0
took life,0.0
took long,0.0
took million,0.0
took moment,0.0
took month,0.0
took oath,0.0
took office,0.0
took opportunity,0.0
took percent,0.0
took photo,0.0
took picture,0.0
took place,0.0
took power,0.0
took question,0.0
took second,0.0
took shot,0.0
took social,0.0
took stage,0.0
took step,0.0
took street,0.0
took time,0.0
took trump,0.0
took turn,0.0
took twitter,0.0
took year,0.0
tool,0.0
toomey,0.0
tooth,0.0
tooth nail,0.0
toothless,0.0
topic,0.0
topic including,0.0
topless,0.0
topped,0.0
topping,0.0
topple,0.0
topple government,0.0
toppled,0.0
toppling,0.0
torch,0.0
torched,0.0
torching,0.0
tore,0.0
torn,0.0
torn apart,0.0
torn country,0.0
tornado,0.0
toronto,0.0
toronto reuters,0.0
torrent,0.0
torres,0.0
torso,0.0
torture,0.0
tortured,0.0
torturing,0.0
tory,0.0
toss,0.0
tossed,0.0
tossing,0.0
total,0.0
total billion,0.0
total complete,0.0
total cost,0.0
total disaster,0.0
total million,0.0
total number,0.0
total people,0.0
totaled,0.0
totaling,0.0
totaling million,0.0
totalitarian,0.0
totalitarianism,0.0
totality,0.0
totally,0.0
totally biased,0.0
totally destroy,0.0
totally different,0.0
toting,0.0
touch,0.0
touched,0.0
touching,0.0
tough,0.0
tough election,0.0
tough guy,0.0
tough immigration,0.0
tough line,0.0
tough question,0.0
tough russia,0.0
tough stance,0.0
tough talk,0.0
tough time,0.0
toughen,0.0
tougher,0.0
tougher line,0.0
tougher sanction,0.0
tougher stance,0.0
toughest,0.0
tour,0.0
toured,0.0
touring,0.0
tourism,0.0
tourism industry,0.0
tourist,0.0
tournament,0.0
tout,0.0
touted,0.0
touting,0.0
tow,0.0
towel,0.0
tower,0.0
tower meeting,0.0
tower new,0.0
tower trump,0.0
towering,0.0
town,0.0
town al,0.0
town america,0.0
town city,0.0
town hall,0.0
town khan,0.0
townhall,0.0
townsend,0.0
township,0.0
toxic,0.0
toy,0.0
toy gun,0.0
toyota,0.0
toyota motor,0.0
tpp,0.0
tpp trade,0.0
trace,0.0
traced,0.0
abedin,0.0
track params,0.0
track record,0.0
tracked,0.0
tracker,0.0
tracking,0.0
tracking poll,0.0
traction,0.0
tractor,0.0
tracy,0.0
abedi,0.0
trade agreement,0.0
trade barrier,0.0
trade center,0.0
trade china,0.0
trade commission,0.0
trade country,0.0
trade deal,0.0
trade deficit,0.0
trade dispute,0.0
trade economic,0.0
trade embargo,0.0
trade expert,0.0
trade group,0.0
trade imbalance,0.0
trade immigration,0.0
trade investment,0.0
trade issue,0.0
trade mart,0.0
trade minister,0.0
trade north,0.0
trade organization,0.0
trade pact,0.0
trade partner,0.0
trade policy,0.0
trade practice,0.0
trade relation,0.0
trade relationship,0.0
trade representative,0.0
trade said,0.0
trade secret,0.0
trade surplus,0.0
trade talk,0.0
trade tie,0.0
trade travel,0.0
trade trump,0.0
trade union,0.0
trade united,0.0
trade war,0.0
traded,0.0
trademark,0.0
trader,0.0
trader reza,0.0
trading,0.0
trading commission,0.0
trading firm,0.0
trading partner,0.0
trading relationship,0.0
tradition,0.0
traditional,0.0
traditional republican,0.0
traditionalist,0.0
traditionalist worker,0.0
abe told,0.0
traffic,0.0
traffic control,0.0
traffic jam,0.0
traffic light,0.0
traffic stop,0.0
trafficker,0.0
trafficking,0.0
tragedy,0.0
tragic,0.0
tragic event,0.0
tragic shooting,0.0
tragically,0.0
trail,0.0
trail trump,0.0
trailed,0.0
trailer,0.0
trailing,0.0
train,0.0
train equip,0.0
train station,0.0
train wreck,0.0
trained,0.0
trainer,0.0
training,0.0
training camp,0.0
training exercise,0.0
training facility,0.0
training program,0.0
trait,0.0
traitor,0.0
trajectory,0.0
tramp,0.0
tran,0.0
trans,0.0
trans atlantic,0.0
trans pacific,0.0
trans people,0.0
transaction,0.0
transatlantic,0.0
transatlantic trade,0.0
transcanada,0.0
transcript,0.0
transfer,0.0
transfer partner,0.0
transfer power,0.0
transferred,0.0
transferring,0.0
transform,0.0
transformation,0.0
transformation america,0.0
transformative,0.0
transformed,0.0
transforming,0.0
transgender,0.0
transgender bathroom,0.0
transgender child,0.0
transgender community,0.0
transgender individual,0.0
transgender lgbt,0.0
transgender military,0.0
transgender people,0.0
transgender person,0.0
transgender right,0.0
transgender service,0.0
transgender student,0.0
transgender woman,0.0
transgenders,0.0
transgression,0.0
transit,0.0
transit center,0.0
transition,0.0
transition democracy,0.0
transition future,0.0
transition official,0.0
transition period,0.0
transition power,0.0
transition team,0.0
transitional,0.0
translate,0.0
translated,0.0
translates,0.0
translation,0.0
translator,0.0
transmission,0.0
transmit,0.0
transmitted,0.0
transmitted zika,0.0
transnational,0.0
transparency,0.0
transparency international,0.0
transparent,0.0
transphobic,0.0
transpired,0.0
transport,0.0
transport minister,0.0
transportation,0.0
transportation department,0.0
transportation secretary,0.0
transportation security,0.0
transported,0.0
transporting,0.0
trap,0.0
trapped,0.0
trapped inside,0.0
trapping,0.0
trash,0.0
trash trump,0.0
trashed,0.0
trashing,0.0
trauma,0.0
traumatic,0.0
traumatic stress,0.0
traumatized,0.0
abe said,0.0
travel agency,0.0
travel ban,0.0
travel country,0.0
travel cuba,0.0
travel expense,0.0
travel muslim,0.0
travel north,0.0
travel order,0.0
travel restriction,0.0
travel trade,0.0
travel united,0.0
traveled,0.0
traveler,0.0
traveler muslim,0.0
traveler seven,0.0
traveling,0.0
traveling united,0.0
travelled,0.0
travelling,0.0
travesty,0.0
travis,0.0
travis county,0.0
trayvon,0.0
trayvon martin,0.0
treacherous,0.0
tread,0.0
treason,0.0
treasonous,0.0
treasure,0.0
treasurer,0.0
treasury,0.0
treasury department,0.0
treasury official,0.0
treasury said,0.0
treasury secretary,0.0
treat,0.0
treat like,0.0
treat people,0.0
treat respect,0.0
treat woman,0.0
treated,0.0
treated fairly,0.0
treated like,0.0
treated unfairly,0.0
treated woman,0.0
treating,0.0
treatment,0.0
treatment rohingya,0.0
treatment woman,0.0
abe ruling,0.0
treaty organization,0.0
tree,0.0
treehouse,0.0
trek,0.0
tremendous,0.0
tremendously,0.0
tremor,0.0
trench,0.0
trend,0.0
trending,0.0
trending topic,0.0
trent,0.0
tresa,0.0
tresa baldas,0.0
trespassing,0.0
trevor,0.0
trevor noah,0.0
trey,0.0
trey gowdy,0.0
tri,0.0
trial,0.0
trial charge,0.0
trial lawyer,0.0
tribal,0.0
tribal land,0.0
tribal leader,0.0
tribe,0.0
tribunal,0.0
tribune,0.0
tribute,0.0
trick,0.0
tricked,0.0
trickle,0.0
trickle economics,0.0
tricky,0.0
tried,0.0
tried block,0.0
tried claim,0.0
tried convince,0.0
tried cover,0.0
tried defend,0.0
tried explain,0.0
tried failed,0.0
tried help,0.0
tried influence,0.0
tried interfere,0.0
tried make,0.0
tried stop,0.0
tried use,0.0
trigger,0.0
triggered,0.0
triggering,0.0
trilateral,0.0
trillion,0.0
trillion decade,0.0
trillion dollar,0.0
trillion infrastructure,0.0
trillion national,0.0
trillion tax,0.0
trillion year,0.0
trim,0.0
trinity,0.0
trio,0.0
trip,0.0
trip abroad,0.0
trip asia,0.0
trip china,0.0
trip cuba,0.0
trip europe,0.0
trip president,0.0
trip saudi,0.0
trip trump,0.0
trip washington,0.0
triple,0.0
tripled,0.0
tripoli,0.0
tripoli reuters,0.0
tripp,0.0
triumph,0.0
trivial,0.0
trojan,0.0
troll,0.0
trolled,0.0
trolling,0.0
troop,0.0
troop afghanistan,0.0
troop deployed,0.0
troop iraq,0.0
troop killed,0.0
troop level,0.0
troop number,0.0
troop south,0.0
troop stationed,0.0
trooper,0.0
trope,0.0
trophy,0.0
tropical,0.0
tropical storm,0.0
trott,0.0
trouble,0.0
troubled,0.0
troublesome,0.0
troubling,0.0
trounced,0.0
trove,0.0
troy,0.0
truce,0.0
truce peace,0.0
truck,0.0
truck attack,0.0
truck driver,0.0
trucker,0.0
trucking,0.0
trudeau,0.0
trudeau said,0.0
true,0.0
true american,0.0
true color,0.0
true form,0.0
true nature,0.0
true said,0.0
true story,0.0
true true,0.0
true trump,0.0
true vote,0.0
truly,0.0
truly believe,0.0
truman,0.0
trumka,0.0
abe,0.0
trump abe,0.0
trump ability,0.0
trump able,0.0
trump abruptly,0.0
trump absolutely,0.0
trump accepted,0.0
trump according,0.0
trump accusation,0.0
trump accused,0.0
trump accuser,0.0
trump acknowledged,0.0
trump act,0.0
trump acting,0.0
trump action,0.0
trump activist,0.0
trump actually,0.0
trump ad,0.0
trump add,0.0
trump added,0.0
trump address,0.0
trump addressed,0.0
trump administration,0.0
trump admitted,0.0
trump adviser,0.0
trump advisor,0.0
trump afraid,0.0
trump agenda,0.0
trump agreed,0.0
trump ahead,0.0
trump aide,0.0
trump allegation,0.0
trump alleged,0.0
trump allegedly,0.0
trump allow,0.0
trump allowed,0.0
trump ally,0.0
trump amazing,0.0
trump america,0.0
trump american,0.0
trump announce,0.0
trump announced,0.0
trump announcement,0.0
trump announces,0.0
trump answer,0.0
trump anti,0.0
trump apologize,0.0
trump apparently,0.0
trump appeal,0.0
trump appear,0.0
trump appearance,0.0
trump appeared,0.0
trump appears,0.0
trump appointed,0.0
trump appointee,0.0
trump appointment,0.0
trump approach,0.0
trump approval,0.0
trump argued,0.0
trump arrived,0.0
trump ask,0.0
trump asked,0.0
trump asking,0.0
trump asks,0.0
trump assassinated,0.0
trump assassination,0.0
trump assertion,0.0
trump associate,0.0
trump attack,0.0
trump attacked,0.0
trump attacking,0.0
trump attempt,0.0
trump attempted,0.0
trump attend,0.0
trump attorney,0.0
trump august,0.0
trump aware,0.0
trump away,0.0
trump backed,0.0
trump backer,0.0
trump bad,0.0
trump ban,0.0
trump bannon,0.0
trump barely,0.0
trump base,0.0
trump based,0.0
trump bashing,0.0
trump basically,0.0
trump beat,0.0
trump began,0.0
trump begin,0.0
trump beginning,0.0
trump behalf,0.0
trump behavior,0.0
trump belief,0.0
trump believe,0.0
trump best,0.0
trump better,0.0
trump bid,0.0
trump big,0.0
trump biggest,0.0
trump bigoted,0.0
trump bigotry,0.0
trump billionaire,0.0
trump bizarre,0.0
trump black,0.0
trump blame,0.0
trump blamed,0.0
trump blast,0.0
trump blasted,0.0
trump boasted,0.0
trump border,0.0
trump brag,0.0
trump bragged,0.0
trump bragging,0.0
trump brand,0.0
trump branded,0.0
trump briefed,0.0
trump bring,0.0
trump bringing,0.0
trump broke,0.0
trump brought,0.0
trump budget,0.0
trump build,0.0
trump building,0.0
trump built,0.0
trump bully,0.0
trump business,0.0
trump businessman,0.0
trump busy,0.0
trump cabinet,0.0
trump called,0.0
trump calling,0.0
trump came,0.0
trump camp,0.0
trump campaign,0.0
trump campaigned,0.0
trump candidacy,0.0
trump candidate,0.0
trump care,0.0
trump case,0.0
trump caught,0.0
trump cause,0.0
trump caused,0.0
trump certainly,0.0
trump chance,0.0
trump change,0.0
trump changed,0.0
trump charge,0.0
trump chief,0.0
trump child,0.0
trump china,0.0
trump chinese,0.0
trump choice,0.0
trump chose,0.0
trump chosen,0.0
trump cited,0.0
trump ck,0.0
trump claim,0.0
trump claimed,0.0
trump claiming,0.0
trump clear,0.0
trump clearly,0.0
trump climate,0.0
trump clinton,0.0
trump close,0.0
trump closest,0.0
trump cnn,0.0
trump collusion,0.0
trump come,0.0
trump comey,0.0
trump coming,0.0
trump comment,0.0
trump commented,0.0
trump commitment,0.0
trump committed,0.0
trump communication,0.0
trump company,0.0
trump compared,0.0
trump complained,0.0
trump complete,0.0
trump completely,0.0
trump concern,0.0
trump concerned,0.0
trump confirmed,0.0
trump congress,0.0
trump congressional,0.0
trump conservative,0.0
trump consider,0.0
trump considering,0.0
trump continue,0.0
trump continued,0.0
trump continues,0.0
trump continuing,0.0
trump controversial,0.0
trump correct,0.0
trump country,0.0
trump course,0.0
trump court,0.0
trump crazy,0.0
trump created,0.0
trump critic,0.0
trump critical,0.0
trump criticism,0.0
trump criticized,0.0
trump crowd,0.0
trump cruz,0.0
trump current,0.0
trump currently,0.0
trump cut,0.0
trump dangerous,0.0
trump daughter,0.0
trump day,0.0
trump deal,0.0
trump debate,0.0
trump decide,0.0
trump decided,0.0
trump decision,0.0
trump declaration,0.0
trump declared,0.0
trump declined,0.0
trump defeat,0.0
trump defeated,0.0
trump defended,0.0
trump defending,0.0
trump defense,0.0
trump definitely,0.0
trump delegate,0.0
trump deliver,0.0
trump delivered,0.0
trump demand,0.0
trump demanded,0.0
trump democrat,0.0
trump democratic,0.0
trump demonstrated,0.0
trump denied,0.0
trump denies,0.0
trump denounced,0.0
trump deplorable,0.0
trump deputy,0.0
trump derangement,0.0
trump described,0.0
trump desire,0.0
trump desk,0.0
trump desperate,0.0
trump desperately,0.0
trump despite,0.0
trump different,0.0
trump directed,0.0
trump directive,0.0
trump directly,0.0
trump disastrous,0.0
trump disclosed,0.0
trump discus,0.0
trump discussed,0.0
trump disgusting,0.0
trump dismissed,0.0
abdullah saleh,0.0
trump donald,0.0
trump donor,0.0
trump dossier,0.0
trump double,0.0
trump drawn,0.0
trump drew,0.0
trump drop,0.0
trump dropped,0.0
trump earlier,0.0
trump early,0.0
trump easily,0.0
trump economic,0.0
trump education,0.0
trump effect,0.0
trump effort,0.0
trump ego,0.0
trump eldest,0.0
trump elected,0.0
trump election,0.0
trump electoral,0.0
trump embrace,0.0
trump encouraged,0.0
trump end,0.0
trump ended,0.0
trump endorsed,0.0
trump endorsement,0.0
trump energy,0.0
trump entered,0.0
trump entire,0.0
trump epa,0.0
trump era,0.0
trump especially,0.0
trump event,0.0
trump evidence,0.0
trump ex,0.0
trump exactly,0.0
trump executive,0.0
trump expected,0.0
trump explained,0.0
trump expressed,0.0
trump extremely,0.0
trump face,0.0
trump facebook,0.0
trump faced,0.0
trump facing,0.0
trump fact,0.0
trump failed,0.0
trump failing,0.0
trump failure,0.0
trump fake,0.0
trump false,0.0
trump family,0.0
trump fan,0.0
trump far,0.0
trump fascist,0.0
trump father,0.0
trump fault,0.0
trump favor,0.0
trump favorite,0.0
trump fbi,0.0
trump featured,0.0
trump federal,0.0
trump feel,0.0
trump fellow,0.0
trump fighting,0.0
trump filessupport,0.0
trump final,0.0
trump finally,0.0
trump financial,0.0
trump fired,0.0
trump firing,0.0
trump fit,0.0
trump flag,0.0
trump florida,0.0
trump focus,0.0
trump follow,0.0
trump followed,0.0
trump follower,0.0
trump following,0.0
trump force,0.0
trump forced,0.0
trump foreign,0.0
trump formally,0.0
trump foundation,0.0
trump fox,0.0
trump frequently,0.0
trump friday,0.0
trump friend,0.0
trump funny,0.0
trump furious,0.0
trump future,0.0
trump gave,0.0
trump general,0.0
trump getting,0.0
trump given,0.0
trump giving,0.0
trump goal,0.0
trump going,0.0
trump golf,0.0
trump gone,0.0
trump gonna,0.0
trump good,0.0
trump gop,0.0
trump got,0.0
trump gotten,0.0
trump government,0.0
trump great,0.0
trump greeted,0.0
trump group,0.0
trump guy,0.0
trump hair,0.0
trump hammered,0.0
trump hand,0.0
trump handed,0.0
trump handling,0.0
trump happy,0.0
trump hard,0.0
trump hat,0.0
trump hate,0.0
trump hateful,0.0
trump hater,0.0
trump hating,0.0
trump head,0.0
trump health,0.0
trump healthcare,0.0
trump heard,0.0
trump held,0.0
trump help,0.0
trump helped,0.0
trump helping,0.0
trump high,0.0
trump highly,0.0
trump hillary,0.0
trump hired,0.0
trump historic,0.0
trump hit,0.0
trump hitler,0.0
trump hold,0.0
trump holding,0.0
trump home,0.0
trump hope,0.0
trump hoping,0.0
trump horrible,0.0
trump host,0.0
trump hosted,0.0
trump hotel,0.0
trump hour,0.0
trump house,0.0
trump http,0.0
trump huge,0.0
trump humiliated,0.0
trump hurt,0.0
trump husband,0.0
trump idea,0.0
trump idiot,0.0
trump illegal,0.0
trump image,0.0
trump immediately,0.0
trump immigration,0.0
trump impeached,0.0
trump impeachment,0.0
trump important,0.0
trump inaugural,0.0
trump inaugurated,0.0
trump inauguration,0.0
trump including,0.0
trump incoming,0.0
trump increasingly,0.0
trump indicated,0.0
trump infamous,0.0
trump infrastructure,0.0
trump initial,0.0
trump initially,0.0
trump inner,0.0
trump insane,0.0
trump insisted,0.0
trump instead,0.0
trump insult,0.0
trump insulted,0.0
trump intelligence,0.0
trump intended,0.0
trump intends,0.0
trump intention,0.0
trump international,0.0
trump interview,0.0
trump investigation,0.0
trump invited,0.0
trump involved,0.0
trump involvement,0.0
trump issue,0.0
trump issued,0.0
trump ivankatrump,0.0
trump jan,0.0
trump january,0.0
trump jerusalem,0.0
trump job,0.0
trump john,0.0
trump joke,0.0
trump jr,0.0
trump june,0.0
trump justice,0.0
trump kept,0.0
trump key,0.0
trump kicked,0.0
trump kid,0.0
trump kind,0.0
trump knew,0.0
trump know,0.0
trump known,0.0
trump lack,0.0
trump lady,0.0
trump laid,0.0
trump lashed,0.0
trump late,0.0
trump later,0.0
trump latest,0.0
trump launched,0.0
trump law,0.0
trump lawyer,0.0
trump lead,0.0
trump leader,0.0
trump leadership,0.0
trump leading,0.0
trump leaf,0.0
trump leave,0.0
trump led,0.0
trump left,0.0
trump legal,0.0
trump legislative,0.0
trump let,0.0
trump letter,0.0
trump liar,0.0
trump liberal,0.0
trump lie,0.0
trump lied,0.0
trump life,0.0
trump like,0.0
trump likely,0.0
trump line,0.0
